Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2024-01-06,Sáb,Copa del Rey,Dieciseisavos de final,Visitante,V 2–0,Girona,Elche,Sí,LB,90,0,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,0,,,,
2024-01-14,Dom,La Liga,Semana 20 de partido,Visitante,E 0–0,Girona,Almería,Sí,LB,90,0,0,0,0,1,0,0,0,70,1,1,2,0.1,0.1,0.0,0,0,45,56,80.4,4,28,2,3,0,Informe del partido,718,214,18,19,94.7,21,30,70.0,3,3,100.0,0.1,0,3,2,1,41,15,0,0,0,5,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,100.0,0,1,2,4,0,3,23,18,29,2,70,0.0,2,66.7,138,60,0,0,1,1,36,8,0,0,0,0,0,0,0,5,1,0,100.0
2024-01-17,Mié,Copa del Rey,Ronda de 16,Local,V 3–1,Girona,Rayo Vallecano,Sí,LB,90,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,0,,,,
2024-01-21,Dom,La Liga,Semana 21 de partido,Local,V 5–1,Girona,Sevilla,Sí,LB,90,0,1,0,0,0,0,0,0,63,0,2,1,0.0,0.0,0.4,5,2,42,46,91.3,6,28,2,3,1,Informe del partido,685,152,20,20,100.0,17,19,89.5,3,3,100.0,0.4,2,4,2,1,43,3,0,0,0,2,3,0,0,0,0,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,2,4,0,6,22,23,18,2,63,33.3,2,66.7,130,69,3,1,4,0,37,7,0,0,1,0,0,0,0,9,0,1,0.0
2024-01-24,Mié,Copa del Rey,Cuartos de final,Visitante,D 2–3,Girona,Mallorca,Sí,LB,59,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,0,,,,
2024-01-28,Dom,La Liga,Semana 22 de partido,Visitante,V 1–0,Girona,Celta Vigo,Sí,LB,90,0,1,0,0,1,0,0,0,67,0,1,0,0.0,0.0,0.3,2,1,45,58,77.6,7,41,3,1,1,Informe del partido,661,182,26,31,83.9,18,22,81.8,1,1,100.0,0.0,1,4,1,0,49,9,0,0,0,1,9,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,1,2,0,2,17,22,29,3,67,100.0,0,0.0,250,143,4,0,4,0,42,6,0,1,0,0,0,0,0,5,0,0,
2024-02-03,Sáb,La Liga,Semana 23 de partido,Local,E 0–0,Girona,Real Sociedad,Sí,LB,90,0,0,0,0,1,0,0,0,49,0,0,2,0.1,0.1,0.0,1,0,39,43,90.7,4,29,2,1,1,Informe del partido,572,198,20,20,100.0,15,18,83.3,2,2,100.0,0.0,1,0,1,0,36,7,0,0,0,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,1,15,25,9,1,49,100.0,0,0.0,100,35,1,0,1,1,28,1,0,0,0,0,0,0,0,5,1,1,50.0
2024-02-10,Sáb,La Liga,Semana 24 de partido,Visitante,D 0–4,Girona,Real Madrid,Sí,LB,90,0,0,0,0,1,0,0,0,79,0,1,0,0.0,0.0,0.0,1,0,62,75,82.7,5,58,7,2,1,Informe del partido,854,218,38,41,92.7,22,27,81.5,1,4,25.0,0.0,1,2,2,0,67,8,1,0,0,5,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,2,0,7,24,30,25,3,79,50.0,0,0.0,355,215,4,2,0,0,61,8,0,1,1,0,0,0,0,4,0,1,0.0
2024-02-19,Lun,La Liga,Semana 25 de partido,Visitante,D 2–3,Girona,Athletic Club,Sí,LB,90,0,0,0,0,0,0,0,0,76,1,1,1,0.0,0.0,0.0,1,1,66,71,93.0,5,45,2,2,0,Informe del partido,1095,222,37,39,94.9,24,26,92.3,5,6,83.3,0.0,0,9,0,0,61,10,2,0,1,1,8,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,2,1,1,2,21,50,7,0,76,0.0,2,100.0,244,129,0,0,0,1,57,4,0,0,2,0,0,0,0,3,0,1,0.0
2024-02-26,Lun,La Liga,Semana 26 de partido,Local,V 3–0,Girona,Rayo Vallecano,Sí,LB,90,0,1,0,0,0,0,0,0,63,1,2,1,0.0,0.0,1.0,5,1,50,55,90.9,2,44,5,4,3,Informe del partido,789,196,26,27,96.3,15,16,93.8,6,8,75.0,0.7,3,2,1,1,49,6,1,0,0,2,5,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,3,1,0,1,18,32,14,3,63,75.0,1,25.0,329,158,1,3,1,0,37,1,0,2,0,0,0,0,0,8,2,1,66.7
