Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2023-12-03,Dom,La Liga,Semana 15 de partido,Local,V 1–0,Barcelona,Atlético Madrid,Sí,FW,90,0,0,0,0,5,0,0,0,35,2,0,0,1.5,1.5,0.0,2,0,19,21,90.5,2,18,4,6,3,Informe del partido,263,48,12,14,85.7,7,7,100.0,0,0,,0.1,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,100.0,0,0,2,2,0,2,4,11,20,5,35,50.0,3,50.0,155,73,2,1,1,1,30,9,0,1,1,1,0,0,0,2,1,2,33.3
2023-12-10,Dom,La Liga,Semana 16 de partido,Local,D 2–4,Barcelona,Girona,Sí,FW,90,1,0,0,0,6,2,0,0,30,0,0,0,1.0,1.0,0.0,5,0,12,14,85.7,1,18,0,2,0,Informe del partido,108,15,10,10,100.0,1,2,50.0,0,0,,0.2,1,2,1,0,13,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,1,0,1,1,8,22,14,30,0.0,2,100.0,32,7,0,0,7,1,21,3,0,1,2,0,0,0,0,2,4,0,100.0
2023-12-13,Mié,Champions Lg,Etapa de grupo,Visitante,D 2–3,es Barcelona,be Antwerp,Sí,FW,71,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.1,1,0,15,18,83.3,2,12,2,0,0,Informe del partido,211,29,9,12,75.0,4,4,100.0,1,1,100.0,0.0,1,1,1,0,16,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,10,3,20,,0,,72,51,1,1,0,3,19,3,0,1,1,0,0,0,0,0,1,0,100.0
2023-12-16,Sáb,La Liga,Semana 17 de partido,Visitante,E 1–1,Barcelona,Valencia,Sí,FW,90,0,0,0,0,5,3,0,0,25,0,0,1,0.7,0.7,0.2,2,0,7,11,63.6,2,14,3,1,1,Informe del partido,70,31,4,4,100.0,1,4,25.0,0,0,,0.1,2,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,2,3,4,18,10,25,100.0,0,0.0,56,31,0,2,5,2,23,11,0,2,1,2,0,0,0,1,4,1,80.0
2023-12-20,Mié,La Liga,Semana 18 de partido,Local,V 3–2,Barcelona,Almería,Sí,FW,90,0,1,0,0,8,3,0,0,31,0,0,0,0.7,0.7,1.5,6,1,15,20,75.0,5,13,0,1,0,Informe del partido,218,98,7,10,70.0,8,9,88.9,0,0,,0.3,4,1,3,0,19,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,10,20,10,31,0.0,1,100.0,54,16,0,0,0,1,27,7,0,1,0,1,0,0,0,2,5,3,62.5
2024-01-04,Jue,La Liga,Semana 19 de partido,Visitante,V 2–1,Barcelona,Las Palmas,Sí,FW,71,0,0,0,0,2,0,0,0,19,0,0,0,0.2,0.2,0.0,0,0,6,11,54.5,1,10,1,2,1,Informe del partido,90,11,4,4,100.0,2,3,66.7,0,0,,0.0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,9,9,5,19,50.0,1,50.0,51,12,0,1,2,0,16,0,0,1,1,0,0,0,0,0,4,1,80.0
2024-01-07,Dom,Copa del Rey,Dieciseisavos de final,Visitante,V 3–2,Barcelona,Barbastro,No,,19,1,0,1,1,3,1,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,
2024-01-11,Jue,Supercopa de España,Semifinales,Local,V 2–0,Barcelona,Osasuna,Sí,FW,90,1,0,0,0,5,2,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,0,,,,
2024-01-14,Dom,Supercopa de España,Final,Visitante,D 1–4,Barcelona,Real Madrid,Sí,FW,90,1,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,,,,
2024-01-18,Jue,Copa del Rey,Ronda de 16,Visitante,V 3–1,Barcelona,Unionistas Sal,No,,30,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,0,,,,
