Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2024-01-11,Jue,Supercopa de España,Semifinales,Local,V 2–0,Barcelona,Osasuna,Sí,FW,60,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,0,,,,
2024-01-14,Dom,Supercopa de España,Final,Visitante,D 1–4,Barcelona,Real Madrid,Sí,AM,60,0,0,0,0,6,3,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,
2024-01-18,Jue,Copa del Rey,Ronda de 16,Visitante,V 3–1,Barcelona,Unionistas Sal,Sí,FW,81,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,0,,,,
2024-01-21,Dom,La Liga,Semana 21 de partido,Visitante,V 4–2,Barcelona,Betis,Sí,"LW,LM",90,3,1,0,0,5,3,0,0,46,1,0,1,1.6,1.6,0.1,4,2,29,34,85.3,2,19,4,2,1,Informe del partido,394,84,20,21,95.2,6,8,75.0,2,3,66.7,0.1,2,2,1,0,31,3,0,0,0,2,1,2,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0.0,2,0,1,0,0,0,3,17,26,4,46,50.0,1,50.0,163,92,4,1,1,0,32,11,0,1,0,1,0,0,0,5,0,2,0.0
2024-01-24,Mié,Copa del Rey,Cuartos de final,Visitante,D 2–4,Barcelona,Athletic Club,Sí,FW,120,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,,,0,,,,
2024-01-27,Sáb,La Liga,Semana 22 de partido,Local,D 3–5,Barcelona,Villarreal,No,LW,33,0,0,0,0,2,1,0,0,17,0,0,0,0.7,0.7,0.0,2,1,10,11,90.9,1,10,2,0,0,Informe del partido,119,25,7,7,100.0,2,2,100.0,0,0,,0.0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,6,10,2,17,,0,,32,25,1,0,4,1,14,3,0,0,0,0,0,0,0,3,0,0,
2024-01-31,Mié,La Liga,Semana 20 de partido,Local,V 1–0,Barcelona,Osasuna,Sí,LW,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,Informe del partido,33,9,1,1,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,2,,0,,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
2024-03-30,Sáb,La Liga,Semana 30 de partido,Local,V 1–0,Barcelona,Las Palmas,No,RW,20,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,0,0,4,5,80.0,0,4,0,0,0,Informe del partido,101,0,1,1,100.0,2,3,66.7,1,1,100.0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,3,2,0,6,,0,,11,6,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,
2024-04-10,Mié,Champions Lg,Cuartos de final,Visitante,V 3–2,es Barcelona,fr Paris S-G,No,RW,15,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,3,8,37.5,1,6,1,0,0,Informe del partido,65,3,2,6,33.3,0,1,0.0,1,1,100.0,0.0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,4,3,3,1,10,,0,,17,3,0,1,0,1,5,1,0,0,0,0,0,0,0,1,0,0,
2024-04-13,Sáb,La Liga,Semana 31 de partido,Visitante,V 1–0,Barcelona,Cádiz,Sí,"RW,FW",90,0,0,0,0,1,0,0,0,39,2,1,2,0.1,0.1,0.3,4,0,20,28,71.4,3,23,1,2,0,Informe del partido,370,109,9,11,81.8,8,8,100.0,3,3,100.0,0.1,2,2,3,3,27,0,0,0,0,3,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0.0,1,1,3,1,0,1,7,16,16,3,39,0.0,1,50.0,98,27,0,1,1,0,28,12,0,1,2,1,0,0,0,2,0,0,
2024-04-16,Mar,Champions Lg,Cuartos de final,Local,D 1–4,es Barcelona,fr Paris S-G,No,"LW,RW",29,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.2,2,0,8,9,88.9,4,9,0,0,0,Informe del partido,129,73,4,4,100.0,4,5,80.0,0,0,,0.1,2,2,3,0,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,1,0,0,0,0,6,5,0,11,,0,,41,2,0,0,1,2,10,2,0,1,1,0,0,0,0,0,1,0,100.0
2024-04-21,Dom,La Liga,Semana 32 de partido,Visitante,D 2–3,Barcelona,Real Madrid,No,FW,26,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,1,7,7,100.0,1,4,0,2,1,Informe del partido,133,6,3,3,100.0,2,2,100.0,1,1,100.0,0.0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,5,0,8,50.0,1,50.0,7,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,
2024-04-29,Lun,La Liga,Semana 33 de partido,Local,V 4–2,Barcelona,Valencia,No,LW,11,0,0,0,0,2,0,0,0,9,0,0,0,0.1,0.1,0.0,3,2,6,6,100.0,0,6,1,2,1,Informe del partido,93,0,3,3,100.0,2,2,100.0,1,1,100.0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,4,2,9,50.0,0,0.0,33,11,0,1,0,0,9,4,0,0,1,0,0,0,0,0,0,0,
2024-05-04,Sáb,La Liga,Semana 34 de partido,Visitante,D 2–4,Barcelona,Girona,No,FW,12,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,5,0,0,0,Informe del partido,35,10,3,3,100.0,0,0,,0,0,,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,3,4,0,7,,0,,8,4,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,
2024-05-13,Lun,La Liga,Semana 35 de partido,Local,V 2–0,Barcelona,Real Sociedad,No,LW,15,0,0,0,0,1,1,0,0,4,0,0,0,0.1,0.1,0.0,1,0,2,2,100.0,1,3,2,0,0,Informe del partido,37,18,1,1,100.0,1,1,100.0,0,0,,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,2,1,4,,0,,19,19,0,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,
2024-05-16,Jue,La Liga,Semana 36 de partido,Visitante,V 2–0,Barcelona,Almería,Sí,LW,72,0,0,0,0,1,0,0,0,24,0,0,0,0.1,0.1,0.1,2,0,16,20,80.0,2,21,1,0,0,Informe del partido,251,82,9,11,81.8,6,6,100.0,1,1,100.0,0.1,2,1,0,0,18,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,8,14,2,24,,0,,93,57,3,0,2,1,24,2,0,0,3,0,0,0,0,0,1,0,100.0
2024-05-26,Dom,La Liga,Semana 38 de partido,Visitante,V 2–1,Barcelona,Sevilla,No,RW,29,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.1,2,0,13,14,92.9,2,8,1,0,0,Informe del partido,198,70,8,8,100.0,4,5,80.0,1,1,100.0,0.1,2,0,3,1,14,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,6,8,0,15,,0,,40,20,0,0,0,0,13,2,0,0,1,1,0,0,0,1,1,0,100.0
2024-06-05,Mié,Partido amistoso (M),Partido amistoso (M),Local,V 5–0,es España,ad Andorra,Sí,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,
2024-06-15,Sáb,UEFA Euro,Etapa de grupo,Neutral,V 3–0,es España,hr Croacia,No,RW,5,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,1,0,0,Informe del partido,15,4,2,2,100.0,0,0,,0,1,0.0,0.0,0,0,0,0,1,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,1,4,,0,,25,21,0,1,0,0,2,2,0,1,0,0,0,0,0,1,0,0,
2024-06-20,Jue,UEFA Euro,Etapa de grupo,Neutral,V 1–0,es España,it Italia,No,RW,20,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.1,1,0,4,6,66.7,0,3,0,2,0,Informe del partido,60,23,3,3,100.0,0,2,0.0,1,1,100.0,0.4,1,0,1,1,6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,2,2,5,1,9,0.0,2,100.0,18,3,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,0.0
2024-06-24,Lun,UEFA Euro,Etapa de grupo,Neutral,V 1–0,es España,al Albania,Sí,RW,71,1,0,0,0,2,1,0,0,30,0,0,2,0.2,0.2,0.0,0,0,14,20,70.0,1,17,2,2,0,Informe del partido,261,24,7,8,87.5,5,7,71.4,2,3,66.7,0.4,0,0,1,0,19,1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,6,23,6,30,0.0,2,100.0,91,48,1,1,1,0,20,6,0,1,1,0,0,0,0,3,2,0,100.0
