Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2023-11-18,Sáb,Clasificación para la Eurocopa de la UEFA,Etapa de grupo,Local,V 14–0,fr Francia,gi Gibraltar,Sí,AM,90,0,1,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,
2023-11-21,Mar,Clasificación para la Eurocopa de la UEFA,Etapa de grupo,Visitante,E 2–2,fr Francia,gr Grecia,Sí*,AM,90,0,0,0,0,2,1,1,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,
2023-11-25,Sáb,La Liga,Semana 14 de partido,Local,V 1–0,Atlético Madrid,Mallorca,Sí,"AM,FW",90,1,0,0,0,3,1,0,0,79,1,1,0,0.1,0.1,0.2,3,0,56,68,82.4,5,42,1,6,3,Informe del partido,894,181,36,38,94.7,12,19,63.2,6,9,66.7,0.2,2,1,1,0,59,9,2,0,1,5,0,7,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,2,0,0,0,7,38,35,1,79,50.0,2,33.3,210,100,1,0,1,0,64,6,0,0,2,0,0,0,0,4,1,2,33.3
2023-11-28,Mar,Champions Lg,Etapa de grupo,Visitante,V 3–1,es Atlético Madrid,nl Feyenoord,Sí,FW,90,0,0,0,0,2,1,0,0,58,1,1,1,0.1,0.1,0.6,6,0,33,45,73.3,8,28,6,3,1,Informe del partido,565,181,19,21,90.5,11,13,84.6,3,7,42.9,0.2,3,3,2,0,39,5,1,1,1,3,0,4,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0,4,0,2,3,0,4,10,27,21,4,58,33.3,2,66.7,210,131,1,2,0,0,39,5,0,0,2,0,0,0,0,1,0,1,0.0
2023-12-03,Dom,La Liga,Semana 15 de partido,Visitante,D 0–1,Atlético Madrid,Barcelona,Sí,"FW,AM,CM",90,0,0,0,0,3,0,0,0,50,1,1,5,0.2,0.2,0.0,1,0,36,44,81.8,5,16,0,0,0,Informe del partido,605,186,15,18,83.3,15,16,93.8,5,7,71.4,0.1,0,5,1,0,40,4,2,0,0,4,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0.0,2,0,2,0,0,0,10,23,17,5,50,,0,,60,25,1,0,0,0,33,2,0,0,2,2,0,0,0,5,0,0,
2023-12-10,Dom,La Liga,Semana 16 de partido,Local,V 2–1,Atlético Madrid,Almería,Sí,AM,90,0,1,0,0,1,1,0,0,64,1,1,2,0.0,0.0,0.7,7,1,42,55,76.4,4,31,2,3,2,Informe del partido,616,206,26,30,86.7,11,15,73.3,3,5,60.0,0.2,4,3,2,0,51,4,1,1,0,2,0,3,1,1,0,0,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,2,3,0,2,11,32,24,2,64,66.7,1,33.3,175,88,3,0,1,0,48,6,0,1,1,2,0,0,0,6,0,3,0.0
2023-12-13,Mié,Champions Lg,Etapa de grupo,Local,V 2–0,es Atlético Madrid,it Lazio,Sí,FW,45,1,0,0,0,2,1,0,0,26,0,0,1,0.3,0.3,0.0,4,0,19,21,90.5,2,15,1,2,0,Informe del partido,383,95,8,8,100.0,6,7,85.7,4,4,100.0,0.1,1,1,1,0,17,4,0,0,0,2,0,3,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,14,11,3,26,0.0,1,50.0,100,69,0,1,0,0,20,1,0,0,1,0,0,0,0,0,0,2,0.0
2023-12-16,Sáb,La Liga,Semana 17 de partido,Visitante,D 0–2,Atlético Madrid,Athletic Club,Sí,FW,58,0,0,0,0,2,2,0,0,24,0,0,0,0.0,0.0,0.0,0,0,11,22,50.0,3,13,0,0,0,Informe del partido,185,75,6,10,60.0,4,6,66.7,1,5,20.0,0.0,0,2,0,0,15,6,0,0,0,5,0,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,11,11,1,24,,0,,40,16,0,0,0,1,14,3,0,0,0,0,0,0,0,0,0,1,0.0
2023-12-19,Mar,La Liga,Semana 18 de partido,Local,E 3–3,Atlético Madrid,Getafe,Sí,"FW,CM",90,2,0,1,1,2,1,0,0,60,1,1,3,1.3,0.5,0.0,1,0,37,45,82.2,2,22,0,0,0,Informe del partido,445,77,26,28,92.9,10,13,76.9,0,1,0.0,0.0,0,2,1,0,40,4,1,0,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,33.3,2,0,2,4,0,4,9,37,14,2,59,,0,,71,29,0,0,2,1,40,2,0,0,0,1,0,0,0,3,0,2,0.0
2023-12-23,Sáb,La Liga,Semana 4 de partido,Local,V 1–0,Atlético Madrid,Sevilla,Sí,"RM,FW",72,0,0,0,0,5,0,0,0,39,1,0,3,0.2,0.2,0.0,3,0,18,29,62.1,2,14,2,1,1,Informe del partido,310,49,10,13,76.9,5,7,71.4,2,6,33.3,0.0,0,1,0,0,23,6,1,1,1,5,0,5,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,100.0,0,0,1,1,0,1,2,14,23,4,39,100.0,0,0.0,62,39,0,1,0,1,25,4,0,0,0,1,0,0,0,0,0,3,0.0
