Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2023-11-28,Mar,Champions Lg,Etapa de grupo,Local,V 2–1,es Barcelona,pt Porto,No,RW,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,1,1,1,Informe del partido,15,0,0,0,,1,2,50.0,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2,0,2,100.0,0,0.0,44,33,2,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,
2023-12-03,Dom,La Liga,Semana 15 de partido,Local,V 1–0,Barcelona,Atlético Madrid,No,RW,14,0,0,0,0,1,0,0,0,7,2,0,0,0.1,0.1,0.0,0,0,3,4,75.0,0,2,1,0,0,Informe del partido,34,11,2,2,100.0,1,2,50.0,0,0,,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0.0,1,0,2,1,0,1,4,1,2,1,7,,0,,35,35,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,
2023-12-10,Dom,La Liga,Semana 16 de partido,Local,D 2–4,Barcelona,Girona,No,RW,26,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.6,5,1,14,14,100.0,2,11,3,2,1,Informe del partido,238,98,7,7,100.0,5,5,100.0,2,2,100.0,0.8,3,0,4,2,12,2,1,0,0,3,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,100.0,0,0,1,0,0,1,1,5,10,2,16,50.0,0,0.0,72,51,2,0,0,0,11,6,0,0,1,0,0,0,0,1,0,0,
2023-12-13,Mié,Champions Lg,Etapa de grupo,Visitante,D 2–3,es Barcelona,be Antwerp,Sí,RW,90,0,1,0,0,3,0,1,0,70,3,1,3,0.1,0.1,0.5,3,1,43,52,82.7,4,46,3,6,1,Informe del partido,572,123,31,36,86.1,9,11,81.8,2,3,66.7,0.4,1,0,3,0,51,1,1,1,0,5,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,1,4,25.0,3,0,4,0,0,0,2,18,50,4,70,16.7,3,50.0,226,141,4,2,2,1,53,5,0,2,1,0,0,0,0,4,0,1,0.0
2023-12-16,Sáb,La Liga,Semana 17 de partido,Visitante,E 1–1,Barcelona,Valencia,No,RW,10,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,5,0,1,0,Informe del partido,94,20,2,3,66.7,2,2,100.0,1,1,100.0,0.0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,3,0,7,0.0,1,100.0,28,15,0,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,
2023-12-20,Mié,La Liga,Semana 18 de partido,Local,V 3–2,Barcelona,Almería,No,RW,15,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,0,0,9,9,100.0,2,10,1,1,1,Informe del partido,146,58,5,5,100.0,3,3,100.0,1,1,100.0,0.0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100.0,0,0,1,0,0,0,2,2,8,0,12,100.0,0,0.0,71,37,2,0,0,0,9,1,0,0,0,0,0,0,0,2,0,0,
2024-01-04,Jue,La Liga,Semana 19 de partido,Visitante,V 2–1,Barcelona,Las Palmas,No,RW,19,0,0,0,0,0,0,1,0,8,1,0,0,0.0,0.0,0.1,2,0,4,6,66.7,2,5,1,1,0,Informe del partido,77,42,1,1,100.0,2,4,50.0,1,1,100.0,0.0,1,0,1,0,5,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,1,0,0,0,1,0,8,1,8,0.0,1,100.0,63,30,1,1,0,0,6,2,0,1,1,0,0,0,0,1,0,1,0.0
2024-01-11,Jue,Supercopa de España,Semifinales,Local,V 2–0,Barcelona,Osasuna,No,,49,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,,,,
2024-01-14,Dom,Supercopa de España,Final,Visitante,D 1–4,Barcelona,Real Madrid,No,,30,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,
2024-01-21,Dom,La Liga,Semana 21 de partido,Visitante,V 4–2,Barcelona,Betis,Sí,RW,90,0,1,0,0,1,0,0,0,49,5,1,2,0.1,0.1,0.9,5,2,23,33,69.7,5,22,7,8,5,Informe del partido,360,160,14,17,82.4,6,9,66.7,2,2,100.0,0.3,3,0,4,1,29,1,0,1,1,2,1,0,0,0,0,3,1,4,0,1,0,0,0,1,0,1,0,0,0,4,3,1,1,3,5,60.0,2,0,6,2,0,1,10,17,25,5,49,62.5,2,25.0,268,232,4,3,1,1,30,9,0,0,1,0,0,0,0,5,0,1,0.0
