Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2024-02-27,Mar,Copa del Rey,Semifinales,Local,E 1 (4)–1 (5),Real Sociedad,Mallorca,Sí,FW,103,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,,,0,,,,
2024-03-05,Mar,Champions Lg,Ronda de 16,Local,D 1–2,es Real Sociedad,fr Paris S-G,Sí,RW,90,0,0,0,0,1,0,1,0,38,1,0,0,0.0,0.0,0.2,6,1,16,29,55.2,4,26,2,4,0,Informe del partido,273,141,10,14,71.4,2,6,33.3,4,8,50.0,0.1,3,0,2,0,21,8,2,0,0,6,0,6,1,3,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0.0,4,0,1,0,0,0,2,11,25,1,38,0.0,2,50.0,159,78,1,1,2,0,23,5,0,3,2,0,0,0,0,5,0,0,
2024-03-15,Vie,La Liga,Semana 29 de partido,Local,V 2–0,Real Sociedad,Cádiz,Sí,RW,65,0,0,0,0,0,0,0,0,42,1,0,0,0.0,0.0,0.3,4,1,19,31,61.3,0,18,2,4,0,Informe del partido,296,112,11,13,84.6,6,10,60.0,2,4,50.0,0.3,3,0,0,0,25,6,0,0,1,6,1,5,2,2,0,0,3,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0.0,3,0,1,0,0,0,3,13,26,4,42,0.0,4,100.0,107,45,1,2,0,0,26,7,0,1,1,0,0,0,0,3,2,0,100.0
2024-03-31,Dom,La Liga,Semana 30 de partido,Visitante,V 1–0,Real Sociedad,Alavés,Sí,RW,43,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.1,3,0,7,9,77.8,2,8,2,3,1,Informe del partido,138,87,3,3,100.0,3,5,60.0,1,1,100.0,0.0,1,2,0,0,8,1,0,0,0,2,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,1,0,0,1,7,5,1,13,33.3,2,66.7,68,39,1,1,0,0,10,2,0,0,0,0,0,0,0,1,0,1,0.0
2024-04-14,Dom,La Liga,Semana 31 de partido,Local,E 2–2,Real Sociedad,Almería,No,LM,21,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,1,4,25.0,1,2,0,0,0,Informe del partido,11,5,1,2,50.0,0,1,0.0,0,1,0.0,0.0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,0,5,,0,,33,5,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,
2024-04-21,Dom,La Liga,Semana 32 de partido,Visitante,E 1–1,Real Sociedad,Getafe,No,"AM,LW",45,0,0,0,0,0,0,0,0,23,2,0,0,0.0,0.0,0.1,2,0,11,16,68.8,3,12,2,3,3,Informe del partido,209,79,4,8,50.0,4,5,80.0,2,2,100.0,0.1,1,2,0,0,14,2,0,0,0,2,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,100.0,0,0,2,0,0,0,4,12,7,2,23,100.0,0,0.0,101,51,1,1,2,3,15,3,0,1,0,0,0,0,0,1,0,2,0.0
2024-04-26,Vie,La Liga,Semana 33 de partido,Local,D 0–1,Real Sociedad,Real Madrid,Sí,RM,90,0,0,0,0,1,1,0,0,61,0,1,1,0.0,0.0,0.2,3,0,36,48,75.0,7,39,6,7,3,Informe del partido,559,204,23,27,85.2,9,11,81.8,3,8,37.5,0.3,3,4,1,0,40,8,2,1,0,9,0,6,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,28,32,2,61,42.9,2,28.6,271,134,1,1,4,0,48,10,0,1,3,0,0,0,0,4,0,0,
2024-05-04,Sáb,La Liga,Semana 34 de partido,Local,V 2–0,Real Sociedad,Las Palmas,No,RM,2,0,0,0,0,0,0,0,0,4,1,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,Informe del partido,23,0,0,1,0.0,1,1,100.0,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,2,0,0,0,1,2,1,0,4,,0,,5,5,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,
2024-05-13,Lun,La Liga,Semana 35 de partido,Visitante,D 0–2,Real Sociedad,Barcelona,No,"RW,FW",21,0,0,0,0,1,1,0,0,12,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,9,1,1,0,Informe del partido,85,17,2,2,100.0,3,4,75.0,0,0,,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,6,1,12,0.0,1,100.0,70,25,0,1,0,0,8,4,0,0,0,0,0,0,0,3,1,0,100.0
2024-05-16,Jue,La Liga,Semana 36 de partido,Local,V 1–0,Real Sociedad,Valencia,Sí,RW,90,0,1,0,0,0,0,0,0,63,3,0,0,0.0,0.0,1.0,7,1,40,52,76.9,5,44,7,3,2,Informe del partido,546,173,30,35,85.7,7,10,70.0,2,4,50.0,0.4,3,2,3,0,49,3,1,0,0,6,0,2,1,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,100.0,0,0,3,1,0,0,5,23,36,3,63,66.7,1,33.3,267,141,2,2,2,2,48,7,0,2,2,0,0,0,0,3,1,0,100.0
2024-05-25,Sáb,La Liga,Semana 38 de partido,Local,D 0–2,Real Sociedad,Atlético Madrid,Sí,RW,90,0,0,0,0,1,1,0,0,58,1,0,1,0.1,0.1,0.0,5,0,35,49,71.4,6,31,7,7,4,Informe del partido,514,137,21,26,80.8,12,14,85.7,2,5,40.0,0.2,1,3,0,0,41,8,2,0,0,6,1,5,4,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,1,0,0,0,1,23,39,3,58,57.1,2,28.6,328,207,4,3,2,0,45,14,0,1,3,0,0,0,0,6,0,0,
2024-06-11,Mar,WCQ,Segunda ronda,Local,V 5–0,jp Japón,sy Siria,Sí,AM,61,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,
