Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2024-02-03,Sáb,La Liga,Semana 23 de partido,Visitante,E 0–0,Real Sociedad,Girona,No,CM,39,0,0,0,0,0,0,0,0,36,1,1,2,0.0,0.0,0.0,2,0,21,25,84.0,6,12,0,1,0,Informe del partido,323,105,10,12,83.3,10,10,100.0,1,1,100.0,0.0,2,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,33.3,2,2,2,1,0,3,7,17,12,2,36,0.0,1,100.0,42,26,0,0,1,1,21,2,0,1,0,0,0,0,0,5,0,3,0.0
2024-02-06,Mar,Copa del Rey,Semifinales,Visitante,E 0–0,Real Sociedad,Mallorca,Sí*,CM,89,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,,,0,,,,
2024-02-10,Sáb,La Liga,Semana 24 de partido,Local,D 0–1,Real Sociedad,Osasuna,Sí*,LM,61,0,0,0,0,1,0,0,0,45,1,0,2,0.1,0.1,0.0,4,0,29,38,76.3,12,16,1,2,2,Informe del partido,545,180,8,12,66.7,18,21,85.7,2,4,50.0,0.2,0,6,3,1,37,1,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,1,1,0,0,2,4,22,19,3,45,100.0,0,0.0,119,56,0,0,2,0,31,6,0,1,4,0,0,0,0,5,3,3,50.0
2024-02-14,Mié,Champions Lg,Ronda de 16,Visitante,D 0–2,es Real Sociedad,fr Paris S-G,Sí*,LM,90,0,0,0,0,3,0,0,0,38,1,0,0,0.3,0.3,0.0,2,0,22,25,88.0,4,27,0,1,1,Informe del partido,389,136,10,10,100.0,11,14,78.6,1,1,100.0,0.0,0,2,1,0,23,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,4,25.0,3,0,1,3,0,3,5,21,12,2,38,100.0,0,0.0,122,20,1,0,1,3,27,3,0,0,0,0,0,0,0,6,1,1,50.0
2024-02-18,Dom,La Liga,Semana 25 de partido,Visitante,V 2–1,Real Sociedad,Mallorca,Sí*,"LM,RM",90,1,0,0,0,3,1,1,0,66,4,0,1,0.3,0.3,0.1,4,0,35,50,70.0,4,24,2,0,0,Informe del partido,519,137,18,22,81.8,14,20,70.0,1,3,33.3,0.5,3,2,3,0,48,1,1,2,0,2,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,2,2,100.0,0,0,4,1,0,4,10,26,30,8,66,,0,,99,48,2,1,2,3,38,6,0,2,1,0,0,0,0,4,11,2,84.6
2024-02-23,Vie,La Liga,Semana 26 de partido,Local,D 1–3,Real Sociedad,Villarreal,No,CM,27,1,0,0,0,1,1,0,0,18,0,0,0,0.3,0.3,0.0,1,0,12,15,80.0,3,10,1,0,0,Informe del partido,240,34,7,7,100.0,2,2,100.0,3,5,60.0,0.0,0,1,1,1,14,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,4,6,8,2,18,,0,,66,38,0,0,1,0,14,1,0,0,0,1,0,0,0,3,0,1,0.0
2024-02-27,Mar,Copa del Rey,Semifinales,Local,E 1 (4)–1 (5),Real Sociedad,Mallorca,Sí*,CM,103,0,0,0,0,5,2,0,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,0,,,,
2024-03-05,Mar,Champions Lg,Ronda de 16,Local,D 1–2,es Real Sociedad,fr Paris S-G,Sí,LM,90,1,0,0,0,2,1,0,0,51,2,2,0,0.1,0.1,0.0,2,0,24,40,60.0,5,20,0,0,0,Informe del partido,343,128,12,22,54.5,9,10,90.0,1,5,20.0,0.1,1,5,2,1,39,1,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,100.0,0,0,4,2,0,3,5,31,16,4,51,,0,,61,10,1,0,1,0,28,0,0,3,1,0,0,0,0,5,11,4,73.3
2024-03-09,Sáb,La Liga,Semana 28 de partido,Visitante,V 3–2,Real Sociedad,Granada,Sí,CM,90,0,0,0,0,1,1,0,0,76,3,0,1,0.1,0.1,0.0,2,0,47,62,75.8,10,41,2,1,1,Informe del partido,649,276,29,34,85.3,16,20,80.0,0,3,0.0,0.1,0,4,2,0,61,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,1,2,50.0,1,0,3,1,0,1,17,37,23,7,76,100.0,0,0.0,164,66,3,1,5,1,56,5,0,2,3,1,0,0,0,8,12,4,75.0
2024-03-15,Vie,La Liga,Semana 29 de partido,Local,V 2–0,Real Sociedad,Cádiz,Sí,LM,90,1,0,0,0,2,2,0,0,84,3,0,1,0.3,0.3,0.0,1,0,52,74,70.3,6,42,0,0,0,Informe del partido,882,170,26,32,81.3,20,27,74.1,5,7,71.4,0.0,0,5,1,0,73,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0.0,1,1,3,1,0,3,9,54,25,2,84,,0,,172,75,1,0,3,1,57,7,0,0,1,0,0,0,0,9,15,4,78.9
2024-03-22,Vie,Partido amistoso (M),Partido amistoso (M),Neutral,D 0–1,es España,co Colombia,Sí,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,
2024-03-31,Dom,La Liga,Semana 30 de partido,Visitante,V 1–0,Real Sociedad,Alavés,Sí,LM,90,0,0,0,0,0,0,1,0,82,2,0,1,0.0,0.0,0.0,4,0,54,73,74.0,9,42,3,4,3,Informe del partido,875,224,32,37,86.5,17,25,68.0,4,6,66.7,0.0,0,7,1,0,72,1,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100.0,0,0,2,4,0,5,12,41,29,1,82,75.0,1,25.0,292,131,3,0,0,1,61,1,0,4,0,0,0,0,0,5,10,3,76.9
2024-04-14,Dom,La Liga,Semana 31 de partido,Local,E 2–2,Real Sociedad,Almería,Sí,CM,90,0,0,0,0,2,0,0,0,58,4,1,1,0.1,0.1,0.0,4,1,39,47,83.0,7,22,0,2,1,Informe del partido,664,219,23,25,92.0,11,16,68.8,5,5,100.0,0.0,1,7,2,0,47,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,1,3,33.3,2,0,5,1,0,1,7,29,22,3,58,50.0,1,50.0,58,25,0,0,1,1,46,9,0,3,4,0,0,0,0,7,1,3,25.0
2024-04-21,Dom,La Liga,Semana 32 de partido,Visitante,E 1–1,Real Sociedad,Getafe,Sí,"LM,CM",90,0,0,0,0,0,0,1,0,57,3,1,0,0.0,0.0,0.0,0,0,31,48,64.6,3,33,0,1,1,Informe del partido,516,196,14,22,63.6,13,18,72.2,2,3,66.7,0.0,0,5,0,0,46,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0.0,2,0,4,4,0,6,14,34,10,0,57,100.0,0,0.0,163,72,1,0,0,3,40,2,0,2,4,0,0,0,0,6,5,1,83.3
2024-04-26,Vie,La Liga,Semana 33 de partido,Local,D 0–1,Real Sociedad,Real Madrid,Sí,CM,90,0,0,0,0,1,0,1,0,78,3,1,0,0.0,0.0,0.0,1,0,58,73,79.5,13,38,1,0,0,Informe del partido,940,306,33,38,86.8,19,23,82.6,5,7,71.4,0.1,0,6,1,0,71,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,3,66.7,1,0,4,0,0,1,11,40,30,2,78,,0,,176,95,2,0,2,1,58,4,0,2,1,0,0,0,0,7,5,6,45.5
2024-05-04,Sáb,La Liga,Semana 34 de partido,Local,V 2–0,Real Sociedad,Las Palmas,Sí,CM,90,0,0,0,0,0,0,0,0,67,6,0,2,0.0,0.0,0.0,0,0,46,53,86.8,5,32,0,1,1,Informe del partido,896,244,20,20,100.0,18,21,85.7,8,10,80.0,0.0,0,8,0,0,52,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,1,100.0,0,1,6,2,0,4,16,35,16,0,67,100.0,0,0.0,181,67,2,0,4,3,46,1,0,1,0,1,0,0,0,7,3,0,100.0
2024-05-13,Lun,La Liga,Semana 35 de partido,Visitante,D 0–2,Real Sociedad,Barcelona,Sí,"CM,RM",90,0,0,0,0,0,0,0,0,53,2,0,1,0.0,0.0,0.0,0,0,40,47,85.1,2,35,0,0,0,Informe del partido,596,197,24,27,88.9,14,15,93.3,1,3,33.3,0.0,0,2,0,0,46,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0.0,2,0,2,1,0,5,18,29,6,1,53,,0,,123,68,0,0,0,1,46,2,0,1,2,0,0,0,0,1,1,5,16.7
2024-05-16,Jue,La Liga,Semana 36 de partido,Local,V 1–0,Real Sociedad,Valencia,Sí*,RM,90,0,0,0,0,1,0,0,0,62,4,1,3,0.0,0.0,0.1,3,0,39,52,75.0,12,39,0,0,0,Informe del partido,757,240,20,24,83.3,12,20,60.0,7,8,87.5,0.2,2,5,3,0,52,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,2,1,1,1,2,50.0,1,0,5,1,0,1,6,38,19,1,62,,0,,171,58,2,0,0,1,40,4,0,3,4,0,0,0,0,10,6,3,66.7
2024-05-19,Dom,La Liga,Semana 37 de partido,Visitante,V 2–0,Real Sociedad,Betis,Sí,CM,90,1,0,0,0,1,1,0,0,52,8,3,0,0.1,0.1,0.1,2,1,25,36,69.4,3,26,2,1,1,Informe del partido,358,134,17,23,73.9,8,10,80.0,0,2,0.0,0.4,1,1,2,0,34,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,6,1,4,3,0,1,0.0,1,0,11,2,0,4,11,30,13,1,52,100.0,0,0.0,106,61,3,1,3,1,34,3,0,3,1,0,0,0,0,6,3,7,30.0
2024-06-08,Sáb,Partido amistoso (M),Partido amistoso (M),Local,V 5–1,es España,nir Irlanda del Norte,No,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,
2024-06-15,Sáb,UEFA Euro,Etapa de grupo,Neutral,V 3–0,es España,hr Croacia,No,LM,23,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.0,0,0,5,8,62.5,0,6,0,0,0,Informe del partido,69,17,3,5,60.0,0,0,,1,1,100.0,0.0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,8,2,1,11,,0,,11,1,0,0,1,0,8,2,0,2,0,0,0,0,0,0,1,2,33.3
2024-06-20,Jue,UEFA Euro,Etapa de grupo,Neutral,V 1–0,es España,it Italia,No,DM,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Informe del partido,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-06-24,Lun,UEFA Euro,Etapa de grupo,Neutral,V 1–0,es España,al Albania,Sí,"LM,DM",90,0,0,0,0,2,1,0,0,80,3,1,1,0.3,0.3,0.4,1,0,56,67,83.6,7,43,1,0,0,Informe del partido,785,170,34,37,91.9,20,23,87.0,1,2,50.0,0.3,1,5,1,0,67,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,3,66.7,1,0,4,1,0,1,18,40,22,2,80,,0,,198,58,2,0,2,1,60,6,0,5,0,0,0,0,0,7,3,0,100.0
2024-06-30,Dom,UEFA Euro,Ronda de 16,Neutral,V 4–1,es España,ge Georgia,No,LM,10,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,3,0,11,12,91.7,5,7,0,0,0,Informe del partido,155,93,7,8,87.5,4,4,100.0,0,0,,0.0,0,3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,1,0,0,0,1,10,3,0,13,,0,,33,15,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,0,
