Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won,Player,Performance,Normalized_performance
2024-05-11,Sáb,La Liga,Semana 35 de partido,Local,E 2–2,Athletic Club,Osasuna,Sí,Delantero,75,0,0,0,0,4.0,1.0,0,0,43.0,1.0,0.0,0.0,0.1,0.1,0.3,3.0,0.0,22.0,31.0,71.0,3.0,33.0,6.0,6.0,2.0,Informe del partido,321.0,69.0,15.0,16.0,93.8,4.0,7.0,57.1,2.0,4.0,50.0,0.5,2.0,1.0,1.0,0.0,28.0,2.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,27.0,6.0,43.0,33.3,4.0,66.7,286.0,150.0,3.0,2.0,1.0,1.0,35.0,11.0,0,0.0,1.0,0.0,0.0,0.0,0,3.0,1.0,1.0,50.0,Nico Williams,10.670000000000002,4.856401620317692
2024-05-19,Dom,La Liga,Semana 37 de partido,Local,V 2–0,Athletic Club,Sevilla,Sí,Delantero,74,0,1,0,0,2.0,2.0,0,0,45.0,0.0,0.0,0.0,0.1,0.1,0.3,2.0,1.0,25.0,33.0,75.8,2.0,24.0,7.0,10.0,2.0,Informe del partido,320.0,55.0,17.0,19.0,89.5,6.0,11.0,54.5,1.0,2.0,50.0,0.1,1.0,0.0,2.0,0.0,30.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,30.0,5.0,45.0,20.0,8.0,80.0,159.0,105.0,1.0,3.0,1.0,2.0,30.0,11.0,0,2.0,1.0,1.0,0.0,0.0,0,4.0,1.0,0.0,100.0,Nico Williams,12.008000000000004,5.46538619088799
2024-05-25,Sáb,La Liga,Semana 38 de partido,Visitante,V 1–0,Athletic Club,Rayo Vallecano,Sí,Delantero,90,1,0,0,0,4.0,1.0,0,0,44.0,2.0,0.0,3.0,0.9,0.9,0.0,2.0,0.0,19.0,25.0,76.0,3.0,29.0,6.0,9.0,2.0,Informe del partido,322.0,52.0,9.0,9.0,100.0,7.0,7.0,100.0,2.0,4.0,50.0,0.0,1.0,1.0,2.0,0.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,33.3,2.0,0.0,2.0,0.0,0.0,0.0,10.0,16.0,20.0,5.0,44.0,22.2,5.0,55.6,224.0,148.0,1.0,2.0,3.0,1.0,33.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,0.0,,Nico Williams,11.900000000000002,5.416230485640163
2024-06-15,Sáb,UEFA Euro,Etapa de grupo,Neutral,V 3–0,es España,hr Croacia,Sí,Delantero,67,0,0,0,0,0.0,0.0,0,0,21.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,13.0,17.0,76.5,1.0,13.0,1.0,4.0,2.0,Informe del partido,211.0,66.0,7.0,10.0,70.0,3.0,3.0,100.0,2.0,3.0,66.7,0.2,1.0,0.0,1.0,1.0,14.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,15.0,1.0,21.0,50.0,2.0,50.0,68.0,36.0,1.0,0.0,1.0,2.0,17.0,4.0,0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,,Nico Williams,4.828499999999999,2.1976696554549173
2024-06-20,Jue,UEFA Euro,Etapa de grupo,Neutral,V 1–0,es España,it Italia,Sí,Delantero,77,0,0,0,0,2.0,0.0,0,0,49.0,0.0,0.0,2.0,0.4,0.4,0.4,6.0,0.0,30.0,34.0,88.2,4.0,38.0,10.0,11.0,4.0,Informe del partido,411.0,90.0,23.0,23.0,100.0,5.0,8.0,62.5,2.0,2.0,100.0,0.4,4.0,0.0,4.0,2.0,31.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,37.0,6.0,49.0,36.4,6.0,54.5,317.0,220.0,4.0,3.0,3.0,5.0,39.0,15.0,0,2.0,1.0,0.0,0.0,0.0,0,4.0,1.0,1.0,50.0,Nico Williams,13.832000000000003,6.295571435073507
2024-06-30,Dom,UEFA Euro,Ronda de 16,Neutral,V 4–1,es España,ge Georgia,Sí,Delantero,90,1,1,0,0,5.0,2.0,0,0,66.0,1.0,0.0,0.0,0.4,0.4,0.4,8.0,2.0,47.0,54.0,87.0,5.0,49.0,6.0,8.0,3.0,Informe del partido,592.0,132.0,33.0,33.0,100.0,10.0,13.0,76.9,2.0,6.0,33.3,0.5,4.0,1.0,2.0,0.0,47.0,7.0,0.0,0.0,0.0,8.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,59.0,10.0,66.0,37.5,5.0,62.5,290.0,179.0,3.0,3.0,0.0,0.0,53.0,21.0,0,1.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,,Nico Williams,18.9365,8.618861226161759
2023-08-13,Dom,La Liga,Semana 1 de partido,Local,D 0–2,Celta Vigo,Osasuna,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,72.0,0.0,2.0,2.0,0.0,0.0,0.1,2.0,0.0,51.0,69.0,73.9,5.0,35.0,3.0,0.0,0.0,Informe del partido,851.0,443.0,23.0,26.0,88.5,25.0,34.0,73.5,3.0,8.0,37.5,0.1,1.0,4.0,1.0,0.0,52.0,17.0,2.0,1.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,21.0,36.0,15.0,0.0,72.0,,0.0,,192.0,121.0,1.0,0.0,0.0,0.0,47.0,4.0,0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0,Oscar Mingueza,12.659000000000002,4.498578535891969
2023-08-19,Sáb,La Liga,Semana 2 de partido,Visitante,E 1–1,Celta Vigo,Real Sociedad,Sí,Defensa,90,1,0,0,0,3.0,3.0,0,0,56.0,1.0,1.0,0.0,0.4,0.4,0.2,3.0,0.0,28.0,47.0,59.6,2.0,30.0,0.0,3.0,2.0,Informe del partido,511.0,211.0,13.0,17.0,76.5,10.0,15.0,66.7,4.0,9.0,44.4,0.3,2.0,1.0,3.0,2.0,32.0,12.0,2.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,2.0,2.0,0.0,3.0,19.0,23.0,14.0,2.0,56.0,66.7,0.0,0.0,159.0,69.0,1.0,0.0,0.0,2.0,32.0,3.0,0,0.0,3.0,0.0,0.0,0.0,0,7.0,0.0,0.0,,Oscar Mingueza,12.944000000000006,4.5998578535891985
2023-08-25,Vie,La Liga,Semana 3 de partido,Local,D 0–1,Celta Vigo,Real Madrid,Sí,Defensa,90,0,0,0,0,3.0,0.0,0,0,60.0,2.0,0.0,2.0,0.4,0.4,0.1,5.0,0.0,34.0,50.0,68.0,3.0,40.0,1.0,1.0,1.0,Informe del partido,481.0,285.0,23.0,24.0,95.8,10.0,14.0,71.4,1.0,8.0,12.5,0.1,3.0,4.0,3.0,2.0,38.0,12.0,4.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,2.0,1.0,0.0,1.0,14.0,21.0,25.0,1.0,60.0,100.0,0.0,0.0,206.0,126.0,3.0,0.0,2.0,0.0,39.0,6.0,0,2.0,2.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0,Oscar Mingueza,10.740000000000002,3.816631130063966
2023-09-01,Vie,La Liga,Semana 4 de partido,Visitante,V 3–2,Celta Vigo,Almería,Sí,Defensa,90,0,0,0,0,1.0,1.0,0,0,59.0,6.0,0.0,1.0,0.0,0.0,0.1,3.0,2.0,32.0,42.0,76.2,2.0,28.0,5.0,5.0,0.0,Informe del partido,564.0,183.0,17.0,18.0,94.4,10.0,14.0,71.4,4.0,5.0,80.0,0.1,1.0,0.0,2.0,1.0,28.0,13.0,1.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,6.0,7.0,85.7,1.0,0.0,6.0,3.0,0.0,2.0,11.0,18.0,30.0,2.0,59.0,0.0,4.0,80.0,207.0,107.0,3.0,1.0,0.0,0.0,28.0,5.0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,1.0,50.0,Oscar Mingueza,17.252000000000002,6.130774697938877
2023-09-16,Sáb,La Liga,Semana 5 de partido,Local,D 0–1,Celta Vigo,Mallorca,Sí,Mediocampista,90,0,0,0,0,0.0,0.0,0,0,73.0,1.0,1.0,0.0,0.0,0.0,0.1,5.0,0.0,48.0,65.0,73.8,4.0,44.0,1.0,1.0,0.0,Informe del partido,715.0,326.0,23.0,31.0,74.2,20.0,22.0,90.9,2.0,6.0,33.3,0.1,2.0,7.0,0.0,0.0,55.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,31.0,27.0,0.0,73.0,0.0,0.0,0.0,140.0,101.0,1.0,0.0,1.0,0.0,44.0,6.0,0,0.0,1.0,0.0,0.0,0.0,0,5.0,1.0,0.0,100.0,Oscar Mingueza,26.067,6.537998495109106
2023-09-23,Sáb,La Liga,Semana 6 de partido,Visitante,D 2–3,Celta Vigo,Barcelona,Sí,Defensa,90,0,0,0,0,2.0,1.0,0,0,44.0,3.0,0.0,1.0,0.3,0.3,0.2,3.0,0.0,33.0,38.0,86.8,6.0,24.0,3.0,1.0,1.0,Informe del partido,513.0,361.0,20.0,20.0,100.0,9.0,10.0,90.0,3.0,5.0,60.0,0.2,3.0,7.0,2.0,1.0,33.0,5.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,5.0,40.0,3.0,0.0,3.0,0.0,0.0,0.0,17.0,15.0,12.0,3.0,44.0,100.0,0.0,0.0,132.0,93.0,2.0,1.0,1.0,1.0,27.0,5.0,0,0.0,1.0,0.0,0.0,0.0,0,9.0,0.0,0.0,,Oscar Mingueza,14.768,5.248045486851457
2023-09-28,Jue,La Liga,Semana 7 de partido,Local,E 1–1,Celta Vigo,Alavés,Sí,Defensa,90,0,0,0,0,2.0,0.0,0,0,57.0,1.0,0.0,2.0,0.3,0.3,0.0,2.0,0.0,27.0,44.0,61.4,1.0,29.0,1.0,5.0,2.0,Informe del partido,457.0,169.0,15.0,17.0,88.2,10.0,17.0,58.8,2.0,9.0,22.2,0.0,0.0,3.0,1.0,0.0,32.0,12.0,1.0,0.0,0.0,3.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,1.0,5.0,0.0,5.0,17.0,29.0,12.0,1.0,57.0,40.0,2.0,40.0,128.0,62.0,0.0,0.0,0.0,0.0,31.0,1.0,0,0.0,3.0,0.0,0.0,0.0,0,6.0,1.0,1.0,50.0,Oscar Mingueza,13.338000000000003,4.7398720682302775
2023-10-02,Lun,La Liga,Semana 8 de partido,Visitante,D 1–2,Celta Vigo,Las Palmas,Sí,Defensa,90,0,0,0,0,1.0,0.0,0,0,50.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,35.0,65.7,2.0,28.0,0.0,5.0,1.0,Informe del partido,439.0,325.0,10.0,13.0,76.9,10.0,14.0,71.4,2.0,5.0,40.0,0.0,0.0,3.0,1.0,0.0,26.0,8.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,4.0,6.0,66.7,2.0,0.0,6.0,0.0,0.0,3.0,19.0,18.0,15.0,1.0,50.0,20.0,3.0,60.0,109.0,54.0,1.0,0.0,2.0,1.0,24.0,3.0,0,0.0,2.0,0.0,0.0,0.0,0,10.0,0.0,1.0,0.0,Oscar Mingueza,13.797,4.902985074626865
2023-10-08,Dom,La Liga,Semana 9 de partido,Local,E 2–2,Celta Vigo,Getafe,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,103.0,1.0,0.0,2.0,0.0,0.0,0.3,8.0,0.0,72.0,98.0,73.5,6.0,68.0,2.0,4.0,2.0,Informe del partido,1079.0,452.0,42.0,49.0,85.7,24.0,30.0,80.0,5.0,16.0,31.3,0.5,3.0,15.0,1.0,0.0,78.0,20.0,2.0,1.0,0.0,13.0,11.0,7.0,0.0,6.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,13.0,47.0,44.0,0.0,103.0,50.0,1.0,25.0,303.0,159.0,2.0,0.0,0.0,0.0,75.0,7.0,0,0.0,2.0,0.0,0.0,0.0,0,5.0,0.0,1.0,0.0,Oscar Mingueza,17.431,6.194385216773276
2023-10-21,Sáb,La Liga,Semana 10 de partido,Local,D 0–3,Celta Vigo,Atlético Madrid,Sí,Defensa,90,0,0,0,0,2.0,0.0,1,0,77.0,1.0,0.0,2.0,0.2,0.2,0.1,5.0,0.0,46.0,67.0,68.7,9.0,37.0,5.0,4.0,2.0,Informe del partido,662.0,319.0,31.0,36.0,86.1,13.0,19.0,68.4,2.0,9.0,22.2,0.1,1.0,5.0,1.0,0.0,65.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,1.0,0.0,0.0,3.0,14.0,31.0,32.0,5.0,77.0,50.0,2.0,50.0,212.0,145.0,3.0,1.0,1.0,0.0,63.0,5.0,0,0.0,2.0,0.0,0.0,0.0,0,6.0,1.0,0.0,100.0,Oscar Mingueza,16.811,5.974058280028428
2023-10-27,Vie,La Liga,Semana 11 de partido,Visitante,D 0–1,Celta Vigo,Girona,No,Mediocampista,16,0,0,0,0,0.0,0.0,0,0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,78.6,0.0,12.0,0.0,0.0,0.0,Informe del partido,138.0,92.0,8.0,8.0,100.0,1.0,4.0,25.0,1.0,1.0,100.0,0.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,9.0,1.0,16.0,,0.0,,31.0,16.0,1.0,0.0,0.0,0.0,10.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,,Oscar Mingueza,8.037999999999998,2.0160521695510405
2023-11-04,Sáb,La Liga,Semana 12 de partido,Local,E 1–1,Celta Vigo,Sevilla,Sí,Mediocampista,90,0,0,0,0,0.0,0.0,0,0,51.0,2.0,0.0,2.0,0.0,0.0,0.3,6.0,0.0,30.0,42.0,71.4,5.0,16.0,1.0,0.0,0.0,Informe del partido,590.0,284.0,12.0,17.0,70.6,10.0,12.0,83.3,8.0,12.0,66.7,0.2,3.0,2.0,3.0,2.0,37.0,5.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,1.0,2.0,2.0,1.0,3.0,14.0,20.0,18.0,2.0,51.0,,0.0,,79.0,40.0,2.0,0.0,1.0,1.0,26.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,2.0,33.3,Oscar Mingueza,20.015,5.020065211938801
2023-11-10,Vie,La Liga,Semana 13 de partido,Visitante,D 3–4,Celta Vigo,Athletic Club,Sí,Mediocampista,90,0,1,0,0,1.0,0.0,0,0,58.0,2.0,1.0,1.0,0.0,0.0,0.2,5.0,2.0,29.0,45.0,64.4,4.0,22.0,1.0,1.0,0.0,Informe del partido,489.0,275.0,13.0,19.0,68.4,10.0,13.0,76.9,3.0,6.0,50.0,0.0,2.0,8.0,0.0,0.0,42.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,16.7,5.0,0.0,3.0,0.0,0.0,1.0,13.0,33.0,14.0,1.0,58.0,0.0,1.0,100.0,128.0,50.0,1.0,0.0,1.0,1.0,36.0,2.0,0,3.0,2.0,0.0,0.0,1.0,0,8.0,2.0,0.0,100.0,Oscar Mingueza,22.522,5.648858791070981
2023-11-25,Sáb,La Liga,Semana 14 de partido,Visitante,E 0–0,Celta Vigo,Valencia,Sí,Mediocampista,84,0,0,0,0,1.0,0.0,0,0,54.0,3.0,0.0,1.0,0.1,0.1,0.1,2.0,0.0,29.0,43.0,67.4,4.0,31.0,2.0,2.0,2.0,Informe del partido,522.0,266.0,16.0,19.0,84.2,9.0,14.0,64.3,4.0,7.0,57.1,0.1,2.0,6.0,0.0,0.0,37.0,6.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,3.0,2.0,0.0,2.0,15.0,23.0,16.0,1.0,54.0,100.0,0.0,0.0,158.0,87.0,3.0,0.0,1.0,2.0,30.0,4.0,0,0.0,2.0,0.0,0.0,0.0,0,7.0,1.0,1.0,50.0,Oscar Mingueza,21.743000000000002,5.453473789816906
2023-12-04,Lun,La Liga,Semana 15 de partido,Local,E 1–1,Celta Vigo,Cádiz,Sí,Mediocampista,90,0,0,0,0,2.0,1.0,0,0,77.0,1.0,0.0,3.0,0.1,0.1,0.1,5.0,1.0,54.0,67.0,80.6,14.0,55.0,3.0,2.0,2.0,Informe del partido,752.0,309.0,34.0,37.0,91.9,14.0,18.0,77.8,3.0,7.0,42.9,0.8,1.0,5.0,6.0,0.0,61.0,6.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,27.0,42.0,2.0,77.0,100.0,0.0,0.0,202.0,125.0,6.0,1.0,0.0,0.0,63.0,7.0,0,3.0,3.0,0.0,0.0,0.0,0,1.0,1.0,1.0,50.0,Oscar Mingueza,32.766999999999996,8.218459994983697
2023-12-11,Lun,La Liga,Semana 16 de partido,Visitante,E 0–0,Celta Vigo,Rayo Vallecano,Sí,Mediocampista,64,0,0,0,0,0.0,0.0,0,0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,26.0,61.5,2.0,18.0,0.0,1.0,0.0,Informe del partido,257.0,97.0,10.0,11.0,90.9,4.0,8.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,6.0,16.0,12.0,0.0,34.0,0.0,1.0,100.0,51.0,11.0,0.0,0.0,1.0,1.0,24.0,2.0,0,1.0,1.0,0.0,0.0,0.0,0,4.0,1.0,0.0,100.0,Oscar Mingueza,12.644999999999998,3.1715575620767487
2023-12-16,Sáb,La Liga,Semana 17 de partido,Local,V 1–0,Celta Vigo,Granada,No,Defensa,29,0,0,0,0,0.0,0.0,0,0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,28.6,0.0,4.0,1.0,1.0,1.0,Informe del partido,15.0,12.0,2.0,2.0,100.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,10.0,100.0,0.0,0.0,52.0,16.0,0.0,0.0,0.0,1.0,4.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Oscar Mingueza,1.4360000000000006,0.5103056147832269
2023-12-20,Mié,La Liga,Semana 18 de partido,Visitante,D 2–3,Celta Vigo,Villarreal,No,Mediocampista,45,0,0,0,0,0.0,0.0,1,0,52.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,43.0,52.0,82.7,9.0,26.0,3.0,1.0,1.0,Informe del partido,799.0,390.0,21.0,22.0,95.5,15.0,20.0,75.0,6.0,9.0,66.7,0.5,3.0,7.0,2.0,1.0,41.0,11.0,3.0,0.0,0.0,11.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,12.0,21.0,19.0,2.0,52.0,100.0,0.0,0.0,156.0,99.0,2.0,0.0,0.0,1.0,36.0,8.0,0,1.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,,Oscar Mingueza,24.44799999999999,6.131928768497615
2024-01-03,Mié,La Liga,Semana 19 de partido,Local,V 2–1,Celta Vigo,Betis,Sí,Defensa,90,0,0,0,0,1.0,1.0,0,0,59.0,4.0,0.0,2.0,0.0,0.0,0.1,6.0,0.0,32.0,47.0,68.1,6.0,18.0,5.0,0.0,0.0,Informe del partido,619.0,405.0,14.0,14.0,100.0,13.0,19.0,68.4,4.0,8.0,50.0,0.3,3.0,2.0,2.0,1.0,33.0,13.0,1.0,1.0,0.0,5.0,11.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,4.0,3.0,0.0,4.0,22.0,23.0,15.0,0.0,59.0,,0.0,,186.0,140.0,2.0,0.0,0.0,0.0,27.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,Oscar Mingueza,14.570999999999996,5.178038379530915
